airport_code,ident,airport_type,name,latitude,longitude,elevation,iata
31555,GAGM,small_airport,Goundam Airport,16.3614006042,-3.5997200012,866,ML
31556,GUGO,small_airport,Gbenko Airport,9.2460298538,-9.2951402664,2133,GN
31557,GUKR,small_airport,Kawass Airport,10.6510000229,-14.5335998535,36,GN
31558,GUSA,small_airport,Sangaredi Airport,11.1169996262,-13.8330001831,686,GN
31560,GVAN,small_airport,Agostinho Neto Airport,17.2028007507,-25.0905990601,32,CV
31561,FKKJ,small_airport,Yagoua Airport,10.3561000824,15.2371997833,,CM
31564,HAAD,small_airport,Adaba Airport,7.0500001907,39.4000015259,7896,ET
31565,HADO,small_airport,Dodola Airport,7.0205597878,39.0511016846,8234,ET
31566,HAMJ,small_airport,Tume Airport,5.8330001831,35.533000946,2500,ET
31567,HAML,small_airport,Masslo Airport,6.4080600739,39.7238998413,4180,ET
31568,HAMM,small_airport,Metema Airport,12.9329996109,36.1669998169,2650,ET
31569,HASH,small_airport,Sheik Hussein Airport,7.1500000954,40.5670013428,6500,ET
31572,HCMN,small_airport,Belet Uen Airport,4.6999998093,45.216999054,559,SO
31574,HDCH,small_airport,Chabelley Airport,11.5167999268,43.0614013672,279,DJ
31579,HKBR,small_airport,Bura East Airport,-1.1000000238,39.9500007629,345,KE
31580,HKEM,small_airport,Embu Airport,-0.5669999719,37.483001709,4150,KE
31581,HKEW,small_airport,El Wak Airport,2.7330000401,40.9329986572,1295,KE
31582,HKGT,small_airport,Garba Tula Airport,0.5329999924,38.516998291,2000,KE
31583,HKHB,small_airport,Homa Bay Airport,-0.6000000238,34.466999054,4280,KE
31584,HKIS,small_airport,Isiolo Airport,0.3381709456,37.5916938782,3495,KE
31586,HKKB,small_airport,Kiambere Airport,-0.6330000162,37.8829994202,2450,KE
31587,HKKE,small_airport,Keekorok Airport,-1.5829999447,35.25,5800,KE
31588,HKKS,small_airport,Kisii Airport,-0.6669999957,34.7000007629,4905,KE
31589,HKKU,small_airport,Kitui Airport,-1.372789979,37.978099823,3790,KE
31590,HKLG,small_airport,Lokitaung Airport,4.3789000511,35.6589012146,1805,KE
31591,HKMI,small_airport,Maralal (Kisima) Airport,0.9499999881,36.7999992371,5940,KE
31592,HKMK,small_airport,Meru Mulika Airport,0.2329999954,38.1829986572,2230,KE
31593,HKMM,small_airport,Migori Airport,-1.1169999838,34.483001709,4575,KE
31594,HKMS,medium_airport,Mara Serena Lodge Airstrip,-1.406111002,35.0080566406,5200,KE
31595,HKNO,small_airport,Narok Airport,-1.1499999762,35.766998291,6070,KE
31596,HKUK,small_airport,Ukunda Airstrip,-4.2933301926,39.5710983276,98,KE
31598,HKVO,small_airport,Voi Airport,-3.3745388985,38.5347480774,1900,KE
31599,HKWE,small_airport,Webuye Airport,0.6169999838,34.783000946,4300,KE
31600,HLAM,small_airport,Amal V12 Airport,29.4794998169,21.1224002838,145,LY
31601,HLBD,small_airport,Beda (M-3) Airport,28.5032997131,19.0027999878,499,LY
31602,HLNR,small_airport,Nafurah 1 Airport,29.2131996155,21.5923995972,122,LY
31604,HLSA,small_airport,Sarir (C-4) Airport,27.662399292,22.508600235,400,LY
31607,HLWA,small_airport,Warehouse 59A Airport,28.3223991394,19.9300003052,488,LY
31608,HLZG,small_airport,Oxy A 103 Airport,29.0062999725,20.7861003876,318,LY
31611,HKHO,small_airport,Hola Airport,-1.5219999552,40.0040016174,195,KE
31612,HRYN,small_airport,Nemba Airport,-2.3329999447,30.2000007629,4905,RW
31613,HRYO,small_airport,Gabiro Airport,-1.5499999523,30.3829994202,4806,RW
31614,HSAW,small_airport,Aweil Airport,8.7670001984,27.3999996185,1394,SS
31615,HSBR,small_airport,Bor Airport,6.1999998093,31.5669994354,1394,SS
31616,HSBT,small_airport,Bentu Airport,9.2170000076,29.8169994354,2000,SS
31617,HSCG,small_airport,Carthago Airport,18.75,37,3230,SD
31618,HSDL,small_airport,Dilling Airport,11.9905996323,29.6732006073,2206,SD
31619,HSGO,small_airport,Gogrial Airport,18.8670005798,28.1170005798,1640,SD
31620,HSKJ,small_airport,Kago Kaju Airport,3.9170000553,31.6669998169,2500,SS
31621,HSKP,small_airport,Kapoeta Airport,4.7829999924,33.5830001831,2220,SS
31622,HSMD,small_airport,Marida Airport,4.9169998169,29.466999054,1901,SS
31623,HSMK,small_airport,Rumbek Airport,6.8249998093,29.6690006256,1378,SS
31625,HSND,small_airport,Shendi Airport,16.7000007629,33.4329986572,1181,SD
31626,HSNM,small_airport,Nimuli Airport,3.617000103,32.1329994202,2059,SS
31627,HSPA,small_airport,Pachella Airport,7.178563118,34.0973587036,2000,SS
31628,HSRJ,small_airport,Raga Airport,8.4611101151,25.6811008453,1788,SS
31629,HSSP,small_airport,Port Sudan Air Base,19.576499939,37.2159004211,10,SD
31630,HSTO,small_airport,Tong Airport,7.2670001984,28.9829998016,1413,SS
31631,HSTR,small_airport,Torit Airport,4.4000000954,32.5830001831,2050,SS
31632,HSTU,small_airport,Tumbura Airport,5.5999999046,27.4500007629,2230,SS
31633,HSYA,small_airport,Yambio Airport,4.567220211,28.4239006042,2375,SS
31634,HSYE,small_airport,Yei Airport,4.0830001831,30.6499996185,2000,SS
31635,HSYL,small_airport,Yirol Airport,6.5669999123,30.5,1424,SS
31636,HSZA,small_airport,Zalingei Airport,12.8999996185,23.4829998016,2953,SD
31637,HTCH,small_airport,Chunya Airport,-8.5500001907,33.4329986572,5000,TZ
31638,HTKO,small_airport,Kongwa Airport,-6.1500000954,36.4169998169,3300,TZ
31639,HTKT,small_airport,Kilimatinde Airport,-5.8330001831,34.9329986572,3608,TZ
31640,HTMG,small_airport,Morogoro Airport,-6.7972202301,37.6530990601,1676,TZ
31641,HTMO,small_airport,Mombo Airport,-4.882999897,38.283000946,1350,TZ
31642,HTMP,small_airport,Mpanda Airport,-6.3499999046,31.0830001831,3520,TZ
31643,HTMX,small_airport,Mpwapwa Airport,-6.3499999046,36.483001709,3240,TZ
31645,HTSD,small_airport,Singida Airport,-4.8169999123,34.733001709,5000,TZ
31646,HTSE,small_airport,Same Airport,-4.0830001831,37.716999054,3000,TZ
31647,HTSH,small_airport,Mafinga Airport,-8.3500003815,35.2999992371,6300,TZ
31648,HTTU,small_airport,Tunduru Airport,-11.1000003815,37.3670005798,2200,TZ
31649,HTUR,small_airport,Urambo Airport,-5.0669999123,32.0499992371,3600,TZ
31650,HTWK,small_airport,West Kilimanjaro Airport,-3.0499999523,37,4300,TZ
31653,HAHU,small_airport,Humera Airport,14.25,36.5830001831,1930,ET
31654,BW-HUK,small_airport,Hukuntsi Airport,-23.9897003174,21.7581005096,,BW
31655,HULI,small_airport,Lira Airport,2.25,32.9169998169,3580,UG
31665,FZCB,small_airport,Idiofa Airport,-5,19.6000003815,2299,CD
31668,FMSI,small_airport,Ihosy Airport,-22.4047202024,46.1649370193,2500,MG
31671,FZGV,small_airport,Ikela Airport,-1.2000000477,23.283000946,1283,CD
31672,FMMQ,small_airport,Atsinanana Airport,-19.5830001831,48.8030014038,33,MG
31673,HKKL,small_airport,Kilaguni Airport,-2.9106099606,38.0652008057,2750,KE
31676,FEFZ,small_airport,Zemio Airport,5.0500001907,25.1499996185,1995,CF
31678,DATG,small_airport,In Guezzam Airport,19.5669994354,5.75,1312,DZ
31679,FZBA,small_airport,Inongo Airport,-1.9472199678,18.2858009338,1040,CD
31680,FCOI,small_airport,Impfondo Airport,1.6169999838,18.0669994354,1099,CG
31687,FEFI,small_airport,Birao Airport,10.2363996506,22.7168998718,1696,CF
31688,FMNJ,small_airport,Ambanja Airport,-13.6457053132,48.4594273567,36,MG
31702,HUJI,small_airport,Jinja Airport,0.4499999881,33.2000007629,3855,UG
31708,HTNJ,small_airport,Njombe Airport,-9.3500003815,34.7999992371,6400,TZ
31715,FMMK,small_airport,Ankavandra Airport,-18.8050095209,45.2734673023,427,MG
31716,FZSK,small_airport,Kapanga Airport,-8.3500003815,22.5830001831,3025,CD
31721,GFKB,small_airport,Kabala Airport,9.6383229134,-11.5155601501,1012,SL
31724,HUKF,small_airport,Kabalega Falls Airport,2.326390028,31.497800827,2365,UG
31725,FKKB,small_airport,Kribi Airport,2.8738899231,9.9777803421,148,CM
31726,FZWT,small_airport,Tunta Airport,-6.132999897,24.4829998016,2766,CD
31727,FZRM,small_airport,Kabalo Airport,-6.0830001831,26.9169998169,1840,CD
31728,GFBO,medium_airport,Bo Airport,7.9443998337,-11.7609996796,328,SL
31733,HUMI,small_airport,Masindi Airport,1.7580599785,31.736700058,3850,UG
31734,DBBK,small_airport,Kandi Airport,11.1330003738,2.9330000877,951,BJ
31736,FOGJ,small_airport,Ville Airport,-0.1829999983,10.75,164,GA
31737,FOGE,small_airport,Ndende Airport,-2.4000000954,11.3669996262,417,GA
31739,FZQG,small_airport,Kasenga Airport,-10.3500003815,28.6329994202,3146,CD
31740,FCOK,small_airport,Kelle Airport,-0.0829999968,14.5329999924,1526,CG
31741,GFKE,medium_airport,Kenema Airport,7.8912901878,-11.1766004562,485,SL
31742,DIOD,small_airport,Odienne Airport,9.5,-7.5669999123,1365,CI
31743,HKKR,small_airport,Kericho Airport,-0.4169999957,35.25,6562,KE
31751,FBKR,small_airport,Khwai River Lodge Airport,-19.1499996185,23.783000946,3000,BW
31753,ZA-KIG,small_airport,Koingnaas Airport,-30.1877994537,17.2791996002,228,ZA
31754,HTKI,small_airport,Kilwa Masoko Airport,-8.9329996109,39.516998291,50,TZ
31756,FLKL,small_airport,Kalabo Airport,-14.9982995987,22.6453990936,3450,ZM
31757,FKKH,small_airport,Ka�l� Airport,10.092499733,14.445599556,1276,CM
31758,HKFG,small_airport,Kalokol Airport,3.4830000401,35.8330001831,1245,KE
31759,FZOD,small_airport,Kinkungwa Airport,-2.5780000687,26.7339992523,1808,CD
31760,FCPA,small_airport,Makabana Airport,-3.4830000401,12.6169996262,495,CG
31762,FLKO,small_airport,Kaoma Airport,-14.8000001907,24.783000946,3670,ZM
31763,FCBK,small_airport,Kindamba Airport,-3.9500000477,14.5170001984,1460,CG
31764,FZTK,small_airport,Kaniama Airport,-7.5830001831,24.1499996185,2772,CD
31765,GAKA,small_airport,Kenieba Airport,12.8330001831,-11.25,449,ML
31767,FZRQ,small_airport,Kongolo Airport,-5.3944401741,26.9899997711,1850,CD
31775,FZBT,small_airport,Basango Mboliasa Airport,-1.4349999428,19.0240001678,1013,CD
31776,HUKS,small_airport,Kasese Airport,0.1829999983,30.1000003815,3146,UG
31777,GUKU,small_airport,Kissidougou Airport,9.1605596542,-10.1244001389,1808,GN
31778,GASK,small_airport,Sikasso Airport,11.3330001831,-5.6999998093,1378,ML
31779,HSKI,small_airport,Kosti Airport,13.1829996109,32.733001709,1289,SD
31783,GAKO,small_airport,Koutiala Airport,12.3830003738,-5.4670000076,1240,ML
31796,KE-LBK,small_airport,Liboi Airport,0.3483330011,40.8816986084,280,KE
31797,FZVI,small_airport,Lusambo Airport,-4.9616699219,23.3782997131,1407,CD
31798,FCBL,small_airport,Lague Airport,-2.4500000477,14.5329999924,2756,CG
31801,HTLI,small_airport,Kikwetu Airport,-9.8511104584,39.7578010559,100,TZ
31806,FXLK,small_airport,Lebakeng Airport,-29.8908004761,28.6555995941,6000,LS
31808,FXLS,small_airport,Lesobeng Airport,-29.7828998566,28.3166999817,7130,LS
31815,HAKL,small_airport,Kelafo East Airport,5.6570000648,44.3499984741,1730,ET
31825,FZFA,small_airport,Libenge Airport,3.632999897,18.6329994202,1125,CD
31826,FWLK,small_airport,Likoma Island Airport,-12.0830001831,34.733001709,1600,MW
31827,FZVA,small_airport,Lodja Airport,-3.4170000553,23.4500007629,1647,CD
31833,FWSM,small_airport,Salima Airport,-13.75,34.5830001831,1688,MW
31842,HKLY,small_airport,Loyengalani Airport,2.75,36.716999054,1195,KE
31855,FTTH,small_airport,Lai Airport,9.3999996185,16.2999992371,1171,TD
31857,FOOR,small_airport,Lastourville Airport,-0.8266670108,12.7486000061,1585,GA
31863,FZCE,small_airport,Lusanga Airport,-4.8000001907,18.716999054,1365,CD
31869,FLLK,small_airport,Lukulu Airport,-14.3747997284,23.2495002747,3480,ZM
31873,FZUG,small_airport,Luiza Airport,-7.1830000877,22.3999996185,2890,CD
31875,FZAL,small_airport,Luozi Airport,-4.9499998093,14.1330003738,722,CD
31877,FZAM,small_airport,Tshimpi Airport,-5.7996101379,13.4404001236,1115,CD
31879,GOSM,medium_airport,Ouro Sogui Airport,15.5936002731,-13.3227996826,85,SN
31880,FOGG,small_airport,M'Bigou Airport,-1.8830000162,11.9329996109,2346,GA
31881,HTMB,small_airport,Mbeya Airport,-8.9169998169,33.466999054,5600,TZ
31884,HUMA,small_airport,Mbarara Airport,-0.5552780032,30.5993995667,4600,UG
31886,GUMA,small_airport,Macenta Airport,8.5329999924,-9.4670000076,1690,GN
31891,FZVM,small_airport,Mweka Airport,-4.8499999046,21.5499992371,1968,CD
31893,HTMA,small_airport,Mafia Island Airport,-7.9169998169,39.6669998169,60,TZ
31894,FOOD,small_airport,Moanda Airport,-1.5329999924,13.2670001984,1877,GA
31899,HCMM,medium_airport,Aden Adde International Airport,2.0144400597,45.3046989441,29,SO
31902,FOGI,small_airport,Moabi Airport,-2.4330000877,11,787,GA
31912,FMSJ,small_airport,Manja Airport,-21.4261052506,44.31650877,787,MG
31915,FOOE,small_airport,Mekambo Airport,1.0169999599,13.9329996109,1686,GA
31916,FEGE,small_airport,M'Boki Airport,5.3330101967,25.9319000244,1969,CF
31917,FCOM,small_airport,Makoua Airport,-0.0170000009,15.5830001831,1293,CG
31921,FKKF,small_airport,Mamfe Airport,5.7041702271,9.3063898087,413,CM
31922,FLBA,small_airport,Mbala Airport,-8.85916996,31.3363990784,5454,ZM
31929,FZRA,small_airport,Manono Airport,-7.2888898849,27.3943996429,2077,CD
31934,GQNL,small_airport,Letfotar Airport,17.75,-12.5,256,MR
31944,LY-MRA,small_airport,Misratah Airport,32.3250007629,15.0609998703,60,LY
31957,FZCV,small_airport,Masi Manimba Airport,-4.7829999924,17.8500003815,1952,CD
31959,FCMM,small_airport,Mossendjo Airport,-2.9500000477,12.6999998093,1519,CG
31960,HAMT,small_airport,Mizan Teferi Airport,6.9571,35.5547,4396,ET
31961,GVMT,small_airport,Mosteiros Airport,15.0450000763,-24.3391990662,66,CV
31963,MTU,small_airport,Montepuez Airport,-13.1218996048,39.0527992249,,MZ
31971,FCBM,small_airport,Mouyondzi Airport,-4.0148739815,13.9661121368,1670,CG
31972,HTMU,small_airport,Musoma Airport,-1.503,33.8021,3806,TZ
31975,FTTM,small_airport,Mongo Airport,12.1669998169,18.6749992371,1414,TD
31976,FOGV,small_airport,Minvoul Airport,2.1500000954,12.1330003738,1969,GA
31978,HSMR,small_airport,Merowe Airport,18.4500007629,31.8330001831,846,SD
31979,HTMD,small_airport,Mwadui Airport,-3.5,33.6170005798,3970,TZ
31982,FMMO,small_airport,Maintirano Airport,-18.0499992371,44.033000946,95,MG
31984,FOOY,small_airport,Mayumba Airport,-3.4584197998,10.6740760803,13,GA
31988,HKML,medium_airport,Malindi Airport,-3.2293100357,40.1016998291,80,KE
31998,FWMY,small_airport,Monkey Bay Airport,-14.0836000443,34.9197006226,1580,MW
31999,FOOM,small_airport,Mitzic Airport,0.7829999924,11.5500001907,1913,GA
32001,DBBN,small_airport,Natitingou Airport,10.3170003891,1.3830000162,1411,BJ
32009,HTNA,small_airport,Nachingwea Airport,-10.3575000763,38.7792015076,1400,TZ
32014,HKMA,small_airport,Mandera Airport,3.9330000877,41.8499984741,805,KE
32016,FEFN,small_airport,N'D�l� Airport,8.4272060394,20.6351566315,1631,CF
32017,HAMN,small_airport,Mendi Airport,9.7670001984,35.0999984741,5500,ET
32021,HANJ,small_airport,Nejjo Airport,9.5500001907,35.466999054,6150,ET
32022,HANK,small_airport,Nekemte Airport,9.0500001907,36.5999984741,6500,ET
32027,HSNW,small_airport,New Halfa Airport,15.3556003571,35.7277984619,1480,SD
32028,GLNA,small_airport,Nimba Airport,7.5,-8.6000003815,1632,LR
32030,FZBI,small_airport,Nioki Airport,-2.7174999714,17.6847000122,1043,CD
32031,GANR,small_airport,Nioro du Sahel Airport,15.2381000519,-9.5761098862,778,ML
32033,FZAR,small_airport,Nkolo Fuma Airport,-5.4499998093,14.8330001831,1476,CD
32034,FKAN,small_airport,Nkongsamba Airport,4.9499998093,9.9329996109,2641,CM
32035,FXNK,small_airport,Nkaus Airport,-30.0216999054,28.1968994141,5621,LS
32036,FCBY,small_airport,Yokangassi Airport,-4.2170000076,13.2829999924,541,CG
32046,GANK,small_airport,Nara Airport,15.2170000076,-7.2670001984,889,ML
32054,HSNH,small_airport,En Nahud Airport,12.6669998169,28.3330001831,1955,SD
32065,HKNI,small_airport,Nyeri Airport,-0.3644140065,36.9784851074,5830,KE
32066,HKNY,medium_airport,Nanyuki Airport,-0.0623988993,37.0410079956,6250,KE
32069,GUNZ,small_airport,Nzerekore Airport,7.8060193062,-8.7017974854,1657,GN
32082,HDOB,small_airport,Obock Airport,11.9670000076,43.266998291,69,DJ
32083,FEFW,small_airport,Ouadda Airport,8.0105600357,22.3985996246,2461,CF
32084,FEGO,small_airport,Ouanda Djall� Airport,8.8999996185,22.783000946,1985,CF
32095,DIOF,small_airport,Ouango Fitini Airport,9.6000003815,-4.0500001907,974,CI
32098,DIAU,small_airport,Abengourou Airport,6.7155599594,-3.470279932,676,CI
32099,FTTB,small_airport,Bongor Airport,10.2881002426,15.3810997009,1076,TD
32110,CG-OKG,small_airport,Okoyo Airport,-1.4483300447,15.0733003616,,CG
32130,FTTL,small_airport,Bol Airport,13.4433002472,14.73939991,955,TD
32131,GQNB,small_airport,Boutilimit Airport,17.533000946,-14.6829996109,121,MR
32132,DFCC,small_airport,Ouahigouya Airport,13.5670003891,-2.4170000553,1106,BF
32133,FKKI,small_airport,Batouri Airport,4.4749999046,14.3625001907,2152,CM
32134,FTTS,small_airport,Bousso Airport,10.4829998016,16.716999054,1099,TD
32135,GQPZ,small_airport,Tazadit Airport,22.7563991547,-12.4835996628,1129,MR
32136,FMSL,small_airport,Bekily Airport,-24.2356947547,45.3045272827,1270,MG
32141,HKMY,small_airport,Moyale Airport,3.4697198868,39.101398468,2790,KE
32151,FXPG,small_airport,Pelaneng Airport,-29.1205997467,28.5053005219,7200,LS
32156,FZVS,small_airport,Ilebo Airport,-4.3330001831,20.5830001831,1450,CD
32157,FNCH,small_airport,Chitato Airport,-7.3588900566,20.8047008514,2500,AO
32162,DBBP,small_airport,Parakou Airport,9.3576898575,2.6096799374,1266,BJ
32163,FTTP,small_airport,Pala Airport,9.3780603409,14.9250001907,1532,TD
32169,GOSP,small_airport,Podor Airport,16.6830005646,-14.9670000076,20,SN
32178,FZOP,small_airport,Punia Airport,-1.3669999838,26.3330001831,1742,CD
32179,DFCP,small_airport,Po Airport,11.1499996185,-1.1499999762,1050,BF
32182,FZQC,small_airport,Pweto Airport,-8.4670000076,28.8829994202,3425,CD
32185,FADQ,small_airport,Zulu Inyala Airport,-27.8493995667,32.3097000122,160,ZA
32191,FBPY,small_airport,Palapye Airport,-22.5669994354,27.1499996185,3000,BW
32192,NG-QRW,medium_airport,Warri Airport,5.5961098671,5.8177800179,242,NG
32194,HTMS,small_airport,Moshi Airport,-3.3633298874,37.3269004822,2801,TZ
32195,LY-QUB,small_airport,Ubari Airport,26.5674991608,12.82310009,1387,LY
32198,HKMB,small_airport,Segel Airport,2.3499999046,37.983001709,4395,KE
32202,GOSR,small_airport,Richard Toll Airport,16.4330005646,-15.6499996185,20,SN
32204,FEGR,small_airport,Rafa� Airport,4.9886097908,23.9277992249,1759,CF
32208,HRYU,small_airport,Ruhengeri Airport,-1.5,29.6329994202,6102,RW
32234,HUAR,medium_airport,Arua Airport,3.0499999523,30.9169998169,3951,UG
32250,GUSB,small_airport,Sambailo Airport,12.5726995468,-13.358499527,295,GN
32280,DISG,small_airport,Seguela Airport,7.9683299065,-6.7108302116,1056,CI
32283,HTSN,small_airport,Seronera Airport,-2.4580600262,34.8224983215,5080,TZ
32285,HE24,small_airport,Siwa Oasis North Airport,29.345500946,25.5067005157,330,EG
32287,GVSF,small_airport,S�o Filipe Airport,14.8850002289,-24.4799995422,617,CV
32293,HTSO,small_airport,Songea Airport,-10.6829996109,35.5830001831,3445,TZ
32294,ET-SHC,small_airport,Shire Inda Selassie Airport,14.0781002045,38.2724990845,6207,ET
32297,HTSY,small_airport,Shinyanga Airport,-3.6093,33.5035,3800,TZ
32298,FXSS,small_airport,Seshutes Airport,-29.2675991058,28.5522994995,7000,LS
32300,FCBS,small_airport,Sibiti Airport,-3.6830000877,13.3500003815,1883,CG
32304,FLSS,small_airport,Sesheke Airport,-17.4762992859,24.3047008514,3100,ZM
32317,FXSK,small_airport,Sekakes Airport,-30.0389003754,28.370300293,5700,LS
32332,GOTS,small_airport,Simenti Airport,13.0467996597,-13.2953996658,171,SN
32335,GLGE,small_airport,Greenville Sinoe Airport,5.034309864,-9.0668001175,10,LR
32344,FCOS,small_airport,Souanke Airport,2.0669999123,14.1330003738,1722,CG
32383,FTTA,small_airport,Sarh Airport,9.1444396973,18.3743991852,1198,TD
32392,HTSU,small_airport,Sumbawanga Airport,-7.9670000076,31.6669998169,5920,TZ
32405,FLSN,small_airport,Senanga Airport,-16.1000003815,23.2670001984,3370,ZM
32409,HASD,small_airport,Soddu Airport,6.8169999123,37.75,6400,ET
